NOTAM Text,Category
"!FDC 3/9351 ACV SID CALIFORNIA REDWOOD COAST-HUMBOLDT COUNTY, ARCATA/EUREKA, CA.
HOCUT FIVE DEPARTURE...
CRESCENT CITY TRANSITION NA EXCEPT FOR AIRCRAFT EQUIPPED WITH SUITABLE RNAV SYSTEM WITH GPS,
CEC VORTAC OUT OF SERVICE. 2304112200-2305112113EST",PRO
"!FDC 3/8887 JVY IAP CLARK RGNL, JEFFERSONVILLE, IN.
ILS OR LOC RWY 18, AMDT 4B...
NDB RWY 18, AMDT 3A...
RNAV (GPS) RWY 18, AMDT 1A...
NOTE: CIRCLING RWY 36 NA AT NIGHT.
2302231705-2502231704EST",PRO
"!FDC 3/0957 HWO CHART NORTH PERRY, HOLLYWOOD, FL.
MIAMI NINE DEPARTURE (MIA9.MIA) ...
DEPARTURE PROCEDURE.
CORRECT PLANVIEW: REMOVE MOCA ASTERISK 1500 FROM DHP VORTAC TO
BOGYY. REMOVE MOCA ASTERISK 1500 FROM BOGYY TO DORRL. ADD MEA 3000
TO ROUTE FROM DHP VORTAC TO BOGYY. ADD MEA 4000 TO ROUTE FROM BOGYY
TO DORRL.
2302282127-PERM",PRO
"K1625/22 NOTAMN
Q) SBCW/QFUAU/IV/NBO/A/000/999/2536S05429W005
A) SBFI
B) 2212261349 C) 2303231700
E) FUEL SER OPR AIR BP NOT AVBL",F
"M0028/23 NOTAMR M0007/23 
Q) ZDC/QXXXX/IV/NBO/A/000/999/3852N07703W005 
A) KJPN 
B) 2303091148 
C) 2306070001 
E) AERODROME HELIPORT LIGHTING UNAVAILABLE DUE TO CONSTRUCTION.",C
!MIV 02/065 N40 RWY 07/25 CLSD TO PRACTICE GO AROUNDS 2302072305-2310012359,GC
"M0091/23 NOTAMN 
Q) ZJX/QXXXX/I/NBO/A/000/999/3200N08108W005 
A) KSVN 
B) 2303231928 
C) 2306202300 
E) NAVAID ILS RWY 28 UNUSABLE",NAV
"M0363/23 NOTAMN 
Q) ZJX/QFAXX/IV/NBO/A/000/999/3116N08542W005 A) KOZR KLOR KSXS KHEY KFHK B) 2303131343 C) 2306022359
E) UH72 PRIMARY PHASE WEATHER RECALL SVFR CORRIDOR - EFFECTIVE 23
 MARCH 2023 - HIGHBLUFF INBOUND: DEPART HIGHBLUFF TRAFFIC PATTERN,
 DIRECT ACP SANDPIT [SANDP] (16R FV 23870 52440), CONTACTING CAIRNS
 ATCT PRIOR TO REACHING ACP SANDPIT[SANDP] (16R FV 23870 52440),
 DIRECT ACP JUNKYARD [JNKYD] (16R FV 23500 56500), THEN AS DIRECTED
 BY CAIRNS ATCT (EXPECT TO LAND RUNWAY 36 THEN EXIT RIGHT TO FOXTROT
 SOD) .",W
"A0341/15 NOTAMN
Q) KZMA/QARCH//////
A) KZMA
B) 1503201330
C) PERM
E) DUE TO NAVAID LIMITATION ROUTE A555 FROM GUANA INT TO GEROT INT 
NAVIGATION EQUIPMENT OTHER THAN LF OR VHF REQUIRED
F) FL030
G) FL600",NAV
"A2294/22 NOTAMR A3098/21
Q) MMFR/QFUXX///A/000/999/2041N10515W002 
A) MMPR 
B) 2203310659 
C) PERM
E) CHANGE FUEL GRADE FM TURBOSINE JET A1 TO JET A",F
"M0103/23 NOTAMN 
Q) ZJX/QFAXX/IV/NBO/A/000/999/3116N08542W005 
A) KOZR KSXS 
B) 2301271929 
C) 2304220630 
E) SHELL BASEFIELD &,150; AREAS OFF LIMITS FOR HELICOPTER OPERTATIONS ARE: EAST SIDE OF LANE 5 EXTENDING TO THE FENCE, EAST OF INDIA TAXIWAY IN BETWEEN LANE 4 AND 5 EXTENDING EAST TO THE FENCH, 250&,146; EAST OF JULIET TAXIWAY AND LANE 4 TO THE FENCE. CONSTRUCTION AREA AROUND PADS C&D REMAIN CLOSED. SEE SAFETY OR STANDS PERSONNEL FOR DIAGRAM SHOWING CLOSED AREAS. EFFECTIVE 2301300630-2304220630.",C
!AND 04/028 PHH NAV NDB U/S 2304031327-2310032000EST,NAV
!ORD 01/023 ORD APRON TXL NN2 CLSD 2301011407-2304152300,GC
"B0357/23 NOTAMN
Q) WIIF/QWULW/IV/BO/W/000/018/0337S10320E016
A) WIIF B) 2303010100 C) 2305310900
D) DAILY 0100-0900
E) UNMANNED AERIAL VEHICLE (UAV) WILL TAKE PLACE WI AREA AS BY COORD 
AS FLW :
SENABING AREA
033851.30S1033252.52E - 033851.57S1033543.32E - 034302.77S1033542.93E
 -
034302.49S1033252.11E - 033851.30S1033252.52E

SENABING BERAU AREA
033349.85S1030615.55E - 033350.30S1030957.68E - 033824.25S1030957.13E
 -
033823.79S1030614.98E - 033349.85S1030615.55
F) SFC G) 1755FT AMSL",UAV
"M0190/23 NOTAMR M0189/23 
Q) ZKC/QXXXX/IV/NBO/A/000/999/3843N09332W005 
A) KSZL 
B) 2303071530 
C) 2305312359 
E) BASH PHASE II IN EFFECT. MIGRATING BIRDS ARE MOST ACTIVE FROM SUNSET TO MIDNIGHT, BUT MAY BE ACTIVE THROUGHOUT THE NIGHT. INCREASED BIRD ACTIVITY DURING PHASE II GENERALLY OCCURS ONE HOUR BEFORE SUNSET UNTIL ONE HOUR AFTER SUNRISE WITH PEAK ACTIVITY BETWEEN 0300Z-0700Z. HOWEVER, PEAK ACTIVITY CAN BE AFFECTED BY WEATHER CONDITIONS AND MAY OCCUR AT DIFFERENT TIMES. ALL 509 BW (INCLUDING THE 131 BW) ASSIGNED AIRCRAFT TAKEOFFS, LANDINGS, AND TRANSITIONS ONE HOUR BEFORE SUNSET UNTIL ONE HOUR AFTER SUNRISE DURING BASH PHASE II REQUIRES 509 OG/CC APPROVAL. OPERATIONS FOR NON-509 BW/131 BW AIRCRAFT REST WITH THE EXECUTING AUTHORITY IN ACCORDANCE WITH THEIR DIRECTIVES.",WL
"A0005/23 NOTAMN
Q) FIMM/QFAHW/IV/BO /A /000/999/2026S05741E005
A) FIMP B) 2301090645 C) 2304091200 EST
E) RE AIP SUP S002/20. SIGNAGE INSTALLATION AND MARKINGS WORKS FOR 
CONSTRUCTION OF A STANDBY RUNWAY EXTENDED TO 07 APRIL 2023",C
!ANB 03/406 ASN AD AP FIXED BASE OPR CLSD 2303102200-2303131300,APC
"A1188/23 NOTAMN
Q) WMFC/QWULW/IV/BO /W /000/001/0310N10141E001
A) WMFC B) 2304080000 C) 2304141000 
D) 0000-1000
E) UAV ACT WILL TAKE PLACE WI THE FLW COORD:
   031030.68N 1014115.85E - 031027.12N 1014111.90E - 
   031031.02N 1014111.27E - 031032.64N 1014113.96E
   (SRI DHANDAYUTHANI NATIONAL SCHOOL, JALAN SULTAN AZLAN SHAH) 
F) SFC                             G) 100FT AGL",UAV
"C3836/13 NOTAMN 
Q) FACA/QFUAU/IV/NBO/A/000/999/3302S02749E005
A) FAEL B) 1312061444 C) 1312170800 EST
E) NIL FUEL AVBL. ARR ACFT TO ENSURE THAT SUFFICIENT FUEL IS CARRIED.",F
"J3679/23 NOTAMN
Q) UNNT/QRTCA/IV/BO/W/000/100/5458N07239E007
A) UNNT B) 2303130500 C) 2303131200
E) AIRSPACE CLSD WI CIRCLE RADIUS 12KM CENTRE 545836N0723936E.
F) SFC  G) 3000M AMSL",GC
"A2295/22 NOTAMR A3099/21
Q) MMFR/QFUXX///A/000/999/2037N10023W002 
A) MMQT 
B) 2203310702 
C) PERM
E) CHANGE FUEL GRADE FM TURBOSINE JET A1 TO JET A",F
"!FDC 3/5025 IWA IAP PHOENIX-MESA GATEWAY, PHOENIX, AZ.
RNAV (GPS) RWY 30R, ORIG-A...
LNAV/VNAV DA 1960/HAT 576 ALL CATS, VIS ALL CATS 1 5/8. LNAV MDA 1960/HAT 576 ALL CATS, VIS CAT C/D 1 5/8. CIRCLING CAT A MDA 1960/HAA 576, CAT B MDA 2020/HAA 636, CAT C/D/E MDA 2140/HAA 756, VISIBILITY CAT C 2 1/4, CAT D 2 1/2, CAT E 2 3/4. VDP 1.57NM TO RW30R. TEMPORARY CRANE 1658 MSL 2.5NM SE OF IWA AIRPORT (2023-AWP-5081-OE), TEMPORARY CRANE 1776 MSL 2.5NM NE OF IWA AIRPORT (2021-AWP-19857-OE), TEMPORARY CRANE 1484 MSL 4563FT E OF RWY 30R (2022-AWP-22247-OE), TEMPORARY CRANE 1587 MSL 2445FT NE OF RWY 30R (2023-AWP-723-NRA).
2304031441-2306221441EST",PRO
!CLL 01/022 CLL TWY C BTN RWY 11/29 AND TWY L CLSD 2301091327-PERM,GC
"M0214/23 NOTAMN 
Q) ZAU/QMRXX/IV/NBO/A/000/999/4038N08609W005 
A) KGUS 
B) 2304031130 
C) 2307021130 
E) RWY 05/23 NO APPROACHES OR TOUCH AND GOES, AIRFIELD CONSTRUCTION IN CLOSE PROXIMITY OF RUNWAY ENVIRONMENT",C
!PSM 03/042 PSM NAV DME U/S 2303021323-2309022111EST,NAV
"B0658/23 NOTAMR B0640/23
Q) EKDK/QFALC/IV/NBO/A /000/999/5730N01014E005
A) EKSN B) 2303081352 C) 2303091400
E) AERODROME CLSD DUE TO RWY CONDITIONS.",GC
!GPZ 03/048 GPZ NAV DME 181-308 BEYOND 20NM SFC-6900FT UNUSABLE 2303201501-PERM,NAV
!AMW 02/029 AMW NAV ILS RWY 01 DME COMMISSIONED 2302241829-PERM,NAV
!RNO 04/005 RNO NAV ILS RWY 35L U/S 2304011335-2306152359EST,NAV
NOTAM FDC 0/0367 Allegiant Stadium TFR,TFR
!OAK 03/082 O19 AD AP CLSD EXC FIRE FIGHTING ACFT 2303071443-2303152300,APC
"A0700/23 NOTAMN 
Q) SCEZ/QMRLC/IV/NBO/A/000/999/3324S07048W005
A) SCEL B) 2303221200 C) 2303221800
E) RWY 17L/35R CLSD DUE TO NAVAIDS CHECK",GC
!JRF 01/003 JRF RWY 04R CLSD TO JET ACFT WINGSPAN MORE THAN 118FT EXC 24HR PPR 808-836-6678 AND OAHU BASED MIL ACFT 2301070510-2303312200,GC
"V0079/23 NOTAMN 
Q) RJJJ/QPIAU/I/BO/A/000/999/3341N13102E005 
A) RJFZ 
B) 2302271335 
C) 2306150001 
E) [US DOD PROCEDURAL NOTAM] INSTRUMENT APPROACH PROCEDURE NOT AUTHORIZED TACAN X RWY 25.",PRO
"P1644/23 NOTAMR P9320/22
Q) EDGG/QFUXX/IV/NBO/A /000/999/4928N01023E005
A) ETIK B) 2303030852 C) 2303252359
E) HOT FUEL AVBL MON-FRI DAILY 1100-1845.
CLOSED SAT, SUN, US AND GERMAN HOLIDAYS.",F
!TUS 01/057 TUS TWY A2 BTN RWY 03/21 AND TWY A CLSD TO ACFT WINGSPAN MORE THAN 79FT AND TAIL HGT MORE THAN 30FT 2301291448-2303312359,GC
!OAK 03/023 OAK RWY 10L/28R CLSD DLY 1630-2230 2303091630-2303102230,GC
!HUF 12/689 UMP NAV UMP NDB U/S 2212271232-2312312359,NAV
"A0973/23 NOTAMN
Q) WIIF/QWULW/IV/BO/W/000/004/0614S10650E001
A) WIIF B) 2304100000 C) 2304161200
D) DAILY 0000-1200
E) UNMANNED AERIAL VEHICLE (UAV) WILL TAKE PLACE WITHIN 0.21NM RADIUS
CENTRED ON 061436.81S1065027.05E (PANCORAN SOCCER FIELD)
F) SFC G) 330FT AMSL",UAV
!LMT 01/005 LMT TWY D BTN TWY E AND AIR NTL GUARD RAMP CLSD TO ACFT WINGSPAN MORE THAN 79FT 2301031622-2312312359,GC
!CXO 03/210 CXO AD AP CLSD EXC AIRSHOW ACFT AND EMERG ACFT AND LIFE FLT 2303112100-2303112300,APC
"P1709/23 NOTAMR P1444/23
Q) EDGG/QMXLT/IV/M  /A /000/999/5058N00603E005
A) ETNG B) 2303071150 C) 2305262100
E) TWY S CLOSED BTN SPOT 5 AND SPOT 7 DUE TO CONSTRUCTION WORKS. 
EXPECT 
ALTN TAXIING AND START UP PROCEDURES BY TWR.",C
"!FDC 3/2339 SAV IAP SAVANNAH/HILTON HEAD INTL, SAVANNAH, GA.
RNAV (GPS) RWY 10, AMDT 2C...
LPV DA 230/HAT 200, VIS RVR 1800 ALL CATS. LNAV/VNAV DA 530/HAT 500 ALL CATS. CIRCLING MDA 740/HAA 690 CATS C/D. VIS CAT C 2, CAT D 2-1/4. CHANGE NOTE: **LPV DA VISIBILITY RVR 1800 ALL CATS, RVR 2000 WHEN USING HILTON HEAD ISLAND, SC ALTIMETER SETTING, TO READ: **LPV DA VISIBILITY RVR 1800 AUTHORIZED WITH USE OF FD OR AP OR HUD TO DA ALL CATS, RVR 2000 AUTHORIZED WITH USE OF FD OR AP OR HUD TO DA ALL CATS WHEN USING HILTON HEAD ISLAND, SC ALTIMETER SETTING. TEMPORARY CRANE 226 MSL 1.39NM SE OF KSAV (2019-ASO-7636-NRA). TEMPORARY CRANE 275FT MSL 1984FT SOUTHWEST OF RWY 28 (2021-ASO-343-NRA).
2302071443-2304221443EST",PRO
"M0116/23 NOTAMN
Q) LKAA/QFALC/IV/NBO/A/000/999/5007N01433E005
A) LKKB B) 2302231124 C) 2302231500 EST
E) AD CLSD",GC
"M0002/23 NOTAMR M0035/22 
Q) ZTL/QMNLC/IV/NBO/A/000/999/3218N08623W005 
A) KMGM 
B) 2301241326 
C) 2303302200 
E) 
ALABAMA AIR NTL GUARD RAMP CLSD TO TRANSIENT AIRCRAFT",GC
"J3601/23 NOTAMN
Q) UNNT/QRTCA/IV/BO/W/000/020/5501N08311E005
A) UNNT B) 2303120300 C) 2303171100
D) DAILY 0300-1100
E) AIRSPACE CLSD AS FLW:
1. AREA: 550017N0830438E-545949N0830437E-545932N0830550E-
         545928N0830913E-545959N0831325E-550157N0831808E-
         550257N0831700E-550037N0831243E-550003N0830906E-
         550016N0830439E-550017N0830438E
   200M AMSL-400M AMSL.
2. WI CIRCLE RADIUS 0.5KM CENTRE 550157N0831728E
   SFC-400M AMSL.
F) SFC  G) 400M AMSL",GC
"!FDC 2/4885 5TX7 SPECIAL UT HEALTH EAST TEXAS TYLER REGIONAL
HOSPITAL, TYLER, TX. COPTER RNAV (GPS) 31, ORIG...
RDO ALTIMETER UNREL EXC FOR ACFT USING APPROVED ALTERNATIVE 
METHODS OF COMPLIANCE DUE TO 5G C-BAND INTERFERENCE PLUS SEE 
AIRWORTHINESS DIRECTIVES 2021-23-13.

2210170700-2401190506",PRO
"!FDC 2/8858 ME55 SPECIAL VINALHAVEN, VINALHAVEN, ME.
COPTER RNAV (GPS) 202, ORIG...
RDO ALTIMETER UNREL EXC FOR ACFT USING APPROVED ALTERNATIVE METHODS OF COMPLIANCE DUE TO 5G C-BAND INTERFERENCE PLUS SEE AIRWORTHINESS DIRECTIVE 2021-23-13.
2301010500-2501010458EST",PRO
"B2472/22 NOTAMN
Q) EFIN/QMXLC/IV/BO /A /000/999/6224N02540E005
A) EFJY B) 2211221200 C) 2304301400
E) TWY P CLSD",GC
"B0076/23 NOTAMR B0030/23
Q) FTTT/QFAHX/IV/NBO/A /000/999/1322N01238E005
A) DRZF B) 2303201535 C) 2306202359 EST
E) CONCENTRATION OF BIRDS IN THE AIRPORT VICINITY. CAUTION ADVISED",WL
!SJT 07/413 74R AD AP CLSD 2207301850-2307312359,APC
"A0050/19 NOTAMR A0181/18
Q) FWLL QXXXX/IV/NBO/A/000/9991347S03347E005
A) FWKI B) 1902280400 C) 1905312359 EST.
E) MIGRATORY BIRDS AROUND AD.PILOTS TO EXER CTN WHEN LDG AND TKOF.",WL
"P2713/22 NOTAMN
Q) LFBB/QOBCE/IV/M  /AE/000/008/4336N00124E001
A) LFBO B) 2209010500 C) 2309301700
E) CONSTRUCTION CRANE ON BLAGNAC AD - RDL140/2.64NM LFBO ARP
PSN: 433605N 0012425E
HEIGHT: 164FT
ELEV: 616FT 
LIGHTING: NIGHT AND DAY",C
"!FDC 2/0808 PA91 SPECIAL UPMC KANE - KANE, PA COPTER RNAV (GPS)
066 ORIG...RDO ALTIMETER UNREL EXC FOR ACFT USING APPROVED
ALTERNATIVE METHODS OF COMPLIANCE DUE TO 5G C-BAND INTERFERENCE PLUS
SEE AIRWORTHINESS DIRECTIVES 2021-23-13

2209210330-2401312359",PRO
"M0190/23 NOTAMN 
Q) ZJX/QMNLC/IV/NBO/A/000/999/3358N08028W005 
A) KSSC 
B) 2303091300 
C) 2303132359 
E) 
NORTH FIGHTER RAMP CLSD H TO E PARKING APRON CLOSED FOR CONSTRUCTION. CAUTION: OPEN HOLES WILL BE MARKED WITH CONES.",GC
"C0060/23 NOTAMR C0052/23
Q) ZMUB/QFUAU/IV/NBO/A /000/999/4851N10328E005
A) ZMBN B) 2302281519 C) 2305010700 
E) FUEL NOT AVBL.",F
!GPZ 03/047 GPZ NAV DME 142-164 BEYOND 25NM SFC-6900FT UNUSABLE 2303201500-PERM,NAV
!HYA 04/002 HYA NAV ILS RWY 24 U/S 2304041200-2308261700,NAV
"!MOT 03/003 MOT APRON COMMERCIAL AVIATION RAMP E 200FT CLSD SN
PILES 2303010947-2305312200",W
Construction: ABE Taxiway ALPHA between BRAVO and A2,C
"M1830/23 NOTAMN
Q) LIBB/QFALT/IV/NBO/A/000/999/4132N01543E005
A) LIBA
B) 2305020600 C) 2305090900
D) 02 03 08 09 0600-0900
E) AD CLSD EXCEPT FOR BASE UAV ACTIVITY
REF MILAIP AD 2 LIBA 1-1",UAV
"!FDC 3/9510 ZAB AZ..AIRSPACE 15NM NW NOGALES, AZ..TEMPORARY FLIGHT
RESTRICTIONS WI AN AREA DEFINED AS 313000N1111800W (OLS270023.7) TO
313000N1110630W (OLS279014.3) TO 312200N1110930W (OLS248016.2) TO
312500N1111800W (OLS258023.2) TO POINT OF ORIGIN. SFC-9500FT. TO
PROVIDE A SAFE ENVIRONMENT FOR FIRE FIGHTING ACFT OPS. PURSUANT TO
14 CFR SECTION 91.137(A)(2) TEMPORARY FLIGHT RESTRICTIONS ARE IN
EFFECT. TUCSON DISPATCH CENTER TEL 520-202-2710 OR FREQ
132.025/TINAJA FIRE IS IN CHARGE OF THE OPERATION. ALBUQUERQUE /ZAB/
ARTCC TEL 505-856-4591 IS THE FAA CDN FACILITY.
DLY 1200-0300 
2304111200-2305110300EST",TFR
!DCA 01/324 0V4 AD AP FUEL NOT AVBL 2101211610-PERM,F
"A5469/22 NOTAMR A4291/22
Q) LRBB/QFUAU/IV/NBO/A /000/999/4742N02253E005
A) LRSM B) 2212270638 C) 2303222159
E) FUEL AVGAS 100LL NOT AVBL",F
!HRJ 12/005 HRJ AD AP CLSD TO ACFT WINGSPAN MORE THAN 58FT 2212081704-2304022200,APC
"G0020/23 NOTAMR G0117/22
Q) WAAF/QFAXX/IV/NBO/A/000/999/0918S12517E005
A) WPDB
B) 2301292349 C) 2307312359 EST
E) WEATHER DISPLAYERS INSTALED AT THE SUAI INTERNATIONAL AIRPORT
KAYRALA INFO U/S DUE TO TECR
THIS NOTAM IS ISSUED ON BEHALF OF THE CIVIL AVIATION AUTHORITY IN 
TIMOR LESTE.",W
"E3380/23 NOTAMN
Q) USTV/QRTCA/IV/BO/W/000/020/6138N07516E025
A) USTV B) 2303060200 C) 2303112359
D) DAILY 0200-2359
E) AIRSPACE CLSD AS FLW:
1. AREA: 613011N0742735E-613426N0743131E-613722N0744424E-
         614529N0744641E-614519N0752527E-614049N0752526E-
         614108N0754422E-614542N0754202E-614559N0760442E-
         613306N0760250E-612625N0754800E-613011N0742735E
   350M AMSL-500M AMSL.
2. WI CIRCLE RADIUS 0.5KM CENTRE 613418N0751442E
   100M AMSL-500M AMSL.
F) 100M AMSL  G) 500M AMSL",GC
"!FDC 2/7688 MTJ PART 1 OF 3 ODP MONTROSE RGNL, MONTROSE, CO.
MONTROSE TWO DEPARTURE ...
CHANGE TAKEOFF OBSTACLE NOTES TO READ: NOTE: RWY 13, TREE, FENCE
BEGINNING 397 FT FROM DER, 428 FT LEFT OF CENTERLINE, UP TO 5816 FT
MSL. TREES, BUILDING, POLE BEGINNING 517 FT FROM DER, 296 FT LEFT
OF CENTERLINE, UP TO 5817 FT MSL. TREES, TRAVERSE_WAY, BUILDINGS
BEGINNING 769 FT FROM DER, 348 FT LEFT OF CENTERLINE, UP TO 5821 FT
MSL. POLES BEGINNING 1012 FT FROM DER, 657 FT RIGHT OF CENTERLINE,
UP TO 27 FT AGL/5791 FT MSL. TREES, BUILDING, POLE BEGINNING 1079
FT FROM DER, 11 FT LEFT OF CENTERLINE, UP TO 76 FT AGL/5842 FT MSL.
POLES BEGINNING 1285 FT FROM DER, 762 FT RIGHT OF CENTERLINE, UP TO
5795 FT MSL. TREE 1481 FT FROM DER, 857 FT RIGHT OF CENTERLINE,
5798 FT MSL. POLE 1651 FT FROM DER, 613 FT RIGHT OF CENTERLINE,
5802 FT MSL. TREE 1769 FT FROM DER, 526 FT RIGHT OF CENTERLINE,
5804 FT MSL. TREES BEGINNING 1946 FT FROM DER, 489 FT RIGHT OF
CENTERLINE, UP TO 5833 FT MSL. TREES BEGINNING 2382 FT FROM DER,
217 FT RIGHT OF CENTERLINE, UP TO 5835 FT MSL. TREES BEGINNING 2455
FT FROM DER, 358 FT RIGHT OF CENTERLINE, UP TO 5836 FT MSL. TREES
BEGINNING 2480 FT FROM DER, 36 FT RIGHT OF CENTERLINE, UP TO 64 FT
AGL/5837 FT MSL. TREES BEGINNING 2939 FT FROM DER, 391 FT LEFT OF
CENTERLINE, UP TO 5849 FT MSL. TREE 3170 FT FROM DER, 520 FT RIGHT
ALL OTHER DATA REMAINS AS PUBLISHED. 2205202053-2405202053EST
END PART 1 OF 3
!FDC 2/7688 MTJ PART 2 OF 3 ODP MONTROSE RGNL, MONTROSE, CO.
OF CENTERLINE, 5841 FT MSL. TREES BEGINNING 3281 FT FROM DER, 613
FT LEFT OF CENTERLINE, UP TO 5854 FT MSL. TREES BEGINNING 3528 FT
FROM DER, 525 FT LEFT OF CENTERLINE, UP TO 5859 FT MSL. TREES
BEGINNING 3849 FT FROM DER, 476 FT LEFT OF CENTERLINE, UP TO 5867
FT MSL. TREE 4445 FT FROM DER, 569 FT LEFT OF CENTERLINE, 5870 FT
MSL. TREE 4554 FT FROM DER, 1040 FT LEFT OF CENTERLINE, 5874 FT
MSL. TREE 4745 FT FROM DER, 231 FT LEFT OF CENTERLINE, 89 FT
AGL/5883 FT MSL. ANTENNA 4963 FT FROM DER, 1479 FT LEFT OF
CENTERLINE, 5884 FT MSL. TOWER, BUILDING BEGINNING 5662 FT FROM
DER, RIGHT OF CENTERLINE, UP TO 111 FT AGL/5912 FT MSL. BUILDING
5665 FT FROM DER, 13 FT LEFT OF CENTERLINE, 111 FT AGL/5912 FT MSL.
NOTE: RWY 17, FENCE, TERRAIN BEGINNING 7 FT FROM DER, 337 FT LEFT
OF CENTERLINE, UP TO 6 FT AGL/5741 FT MSL. ELECTRICAL SYSTEM 10 FT
FROM DER, 55 FT RIGHT OF CENTERLINE, 7 FT AGL/5735 FT MSL. SIGN 23
FT FROM DER, 308 FT RIGHT OF CENTERLINE, 13 FT AGL/5736 FT MSL.
NOTE: RWY 31, ELECTRICAL_SYSTEM 5 FT FROM DER, 30 FT RIGHT OF
CENTERLINE, 12 FT AGL/5700 FT MSL. GENERAL UTILITY 15 FT FROM DER,
124 FT LEFT OF CENTERLINE, 15 FT AGL/5699 FT MSL. VEGETATION 34 FT
FROM DER, 454 FT RIGHT OF CENTERLINE, 11 FT AGL/5705 FT MSL. TREE
150 FT FROM DER, 511 FT LEFT OF CENTERLINE, 5706 FT MSL.
ALL OTHER DATA REMAINS AS PUBLISHED. 2205202053-2405202053EST
END PART 2 OF 3
!FDC 2/7688 MTJ PART 3 OF 3 ODP MONTROSE RGNL, MONTROSE, CO.
TRANSMISSION LINE 212 FT FROM DER, 504 FT LEFT OF CENTERLINE, 30 FT
AGL/5718 FT MSL. TRAVERSE WAYS BEGINNING 239 FT FROM DER, 334 FT
RIGHT OF CENTERLINE, UP TO 5713 FT MSL. POLES, BUILDING BEGINNING
273 FT FROM DER, 151 FT LEFT OF CENTERLINE, UP TO 38 FT AGL/5724 FT
MSL. TREE 960 FT FROM DER, 399 FT LEFT OF CENTERLINE, 5727 FT MSL.
TREE 994 FT FROM DER, 572 FT LEFT OF CENTERLINE, 5734 FT MSL. TREE
4829 FT FROM DER, 1786 FT RIGHT OF CENTERLINE, 5820 FT MSL. NOTE:
RWY 35, ELECTRICAL_SYSTEM 7 FT FROM DER, 55 FT RIGHT OF CENTERLINE,
31 FT AGL/5695 FT MSL. ELECTRICAL SYSTEM 7 FT FROM DER, 55 FT LEFT
OF CENTERLINE, 29 FT AGL/5695 FT MSL. TREE 1385 FT FROM DER, 862 FT
RIGHT OF CENTERLINE, 64 FT AGL/5735 FT MSL. TREE 2429 FT FROM DER,
625 FT RIGHT OF CENTERLINE, 94 FT AGL/5755 FT MSL.
ALL OTHER DATA REMAINS AS PUBLISHED. 2205202053-2405202053EST
END PART 3 OF 3
",PRO
!STL 03/357 STL NAV ILS RWY 30L U/S 2303271300-2312152000,NAV
"F0971/23 NOTAMN
Q) ZSHA/QMXLC/IV/M/A/000/999/3652N11713E005
A) ZSJN B) 2303071745 C) 2303132145 
D) 1745-2145 07-13
E) TWY A CLSD DUE TO MAINT.",GC
"A0020/23 NOTAMR A0009/23
Q) HECC/QMRXX/IV/NBO/A/000/999/2758N03423E005
A) HESH B) 2302091310 C) 2303100800 EST
E) RWY 04L/22R CLSD,AVBL FOR ACFT CROSSING FM TWY B,C,D TO TWY L AND
FM TWY F TO TWY J AND VICE VERSA.",GC
!JBR 01/278 7M3 AD AP CLSD TO ACFT MORE THAN 6500LB SINGLE WHEEL AND 12500LB DUAL WHEEL 2301202139-2311012359,APC
"A0029/23 NOTAMR A0851/22 
Q) VCCF/QFUXX/IV/NBO/A/000/999/0711N07953E005
A) VCBI B) 2301251616 C) 2304241829 EST
E) FUEL HYDRANT SYSTEM IN PRKG STAND B16 AND B17 WILL NOT BE AVBL.
REFUELLING WILL BE CARRIED OUT BY REFULLER VEHICLES. REFUELLING
DELAYS CAN BE EXPECTED.
REF AIP SUP 05/22 WEF 12 AUG 2022.",F
"!FDC 3/2814 YKM ODP YAKIMA AIR TRML/MCALLISTER FLD, YAKIMA, WA.
ZILLA THREE DEPARTURE ...
TAKEOFF MINIMUMS: RWY 9, STANDARD WITH A MINIMUM CLIMB OF 290 FT PER NM TO 2800. 
RWY 22, STANDARD WITH A MINIMUM CLIMB OF 350 FT PER NM TO 4100.
ALL OTHER DATA REMAINS AS PUBLISHED. 2301112144-2501102144EST",PRO
!RNO 04/002 RNO NAV ILS RWY 17R U/S 2304011335-2306152359EST,NAV
!PDK 04/003 PDK NAV VOR/DME NOT MNT 2304071027-2306052000EST,NAV
"Y1326/23 NOTAMN
Q) UHMM/QRTCA/IV/BO/W/010/070/5243N15549E030
A) UHMM B) 2303092255 C) 2303092355
E) AIRSPACE CLSD WI AREA:
531000N1554700E-530000N1560000E-530200N1562500E-523600N1563300E-
523300N1560900E-521800N1560600E-521500N1555000E-530700N1552600E-
531000N1554700E.
F) 300M AMSL  G) FL070",GC
"A0128/21 NOTAMN
Q) FTTT/QFAXX/IV/NBO/A /000/999/0920N01323E005
A) FKKR B) 2101292105 C) PERM
E) REFERENCE AIP ASECNA ENR4.1-RADIO AND AIDS NAVIGATION CHARTS WEST
AND CENTRAL AFRICA 
GAROUA
READ: 
APP/TWR   118.3
A/G       8903
VOR TJR   112.3
DME TJR CH70X
DME ATT GRA CH32X
ILS GRA  109.5
BS     1260 1348 
INSTEAD OF:
APP/TWR   118.3
A/G       8903
NDB TJR   302
VOR TJR   112.3
DME TJR CH70X
DME ATT GRA CH32X
ILS GRA  109.5
BS  1260 1348 
ASECNA AIP MODIFY 00ENR4-ASECNA-NAVAID-OC",NAV
